YEAR	CROPCODE	CROP_DESC	MON_CG	MON_CG_DESC	MON_LC	MON_LC_DESC	LC_MIDDENDETA	LC_MIDDENDETA_DESC	MON_VROEG_LAAT	IS_VROEG	IS_PERM_TEELT	IS_PERM_BEDEKKING	IS_BOUWLAND	IS_SUBSIDIABEL	IS_NIETSUBSIDIABEL
2023	865	Bieslook - industrie	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	0	1	0
2023	872	Andere hennep dan vezelhennep (niet voor menselijke consumptie)	MON_HENNEP	Hennep	MON_TYPE_BOUWLAND	bouwland	LC_MD_VLAS_HENNEP	Vlas en hennep	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	881	Engelwortel - vers	MON_ENGELWORTEL	Engelwortel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	882	Mariadistel	MON_MARIADISTEL	Mariadistel	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	1	1	1	0
2023	883	Bebossing (korte omlooptijd)	MON_MOEILIJK_ZONDER_KLASSIFICATIE	Moeilijk zonder klassificatie	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	884	Miscanthus	MON_MISCANTHUS	MON_MISCANTHUS	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	894	Bebossing met contract voor 2008	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	895	Bomen in groep	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	898	Permacultuur	MON_MOEILIJK_ZONDER_KLASSIFICATIE	Moeilijk zonder klassificatie	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	899	Rotatieteelt van groentegewassen (vb pluktuin)	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	901	Aardappelen (geplande oogst vanaf 1/9)	MON_AARDAPPELEN	Aardappelen	MON_TYPE_BOUWLAND	bouwland	LC_MD_AARDAPPELEN	Aardappelen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	904	Aardappelen (geplande oogst voor 1/9)	MON_AARDAPPELEN	Aardappelen	MON_TYPE_BOUWLAND	bouwland	LC_MD_AARDAPPELEN	Aardappelen	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	906	Zoete aardappel	MON_BATATEN	Bataten	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	907	Aardappelen (gecertificeerd pootgoed)	MON_AARDAPPELEN	Aardappelen	MON_TYPE_BOUWLAND	bouwland	LC_MD_AARDAPPELEN	Aardappelen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	908	Aardappelen (hoevepootgoed)	MON_AARDAPPELEN	Aardappelen	MON_TYPE_BOUWLAND	bouwland	LC_MD_AARDAPPELEN	Aardappelen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	921	Vezelvlas (bestemd voor vezelproductie)	MON_VLAS	Vlas	MON_TYPE_BOUWLAND	bouwland	LC_MD_VLAS_HENNEP	Vlas en hennep	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	922	Vezelhennep (bestemd voor vezelproductie)	MON_HENNEP	Hennep	MON_TYPE_BOUWLAND	bouwland	LC_MD_VLAS_HENNEP	Vlas en hennep	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	923	Wintervlas (vezelproductie en industriële toepassingen)	MON_VLAS_WINTER	Wintervlas	MON_TYPE_BOUWLAND	bouwland	LC_MD_VLAS_HENNEP	Vlas en hennep	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	931	Erwten (andere dan droog geoogst) - vers	MON_ERWTEN	Erwten	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	932	Tuin- en veldbonen (Vicia faba) - vers	MON_WIKKEN	Wikken	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	933	Kikkererwten	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie			MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	934	Linzen	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie			MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	951	Andere groenten - vers	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	955	Graszoden	MON_GRASSEN	Grassen	MON_TYPE_GRASSEN	grassen	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	1	1	1	0
2023	956	Andere kruiden - vers	MON_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Andere subsidiabele gewassen akkerbouw - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	957	Geneeskrachtige en aromatische planten en kruiden	MON_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Andere subsidiabele gewassen akkerbouw - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	959	Peterselie - vers	MON_PETERSELIE	Peterselie	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	960	Kervel - vers	MON_KERVEL	Kervel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	961	Wortelpeterselie - vers verbruik	MON_PETERSELIE	Peterselie	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	962	Kerstbomen	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	963	Wijmenaanplantingen	MON_WIJMEN	MON_WIJMEN	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	964	Basilicum - vers verbruik	MON_BASILICUM	Basilicum	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	965	Bieslook - vers verbruik	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	972	Andere eenjarige fruitteelten	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	983	Engelwortel - industrie	MON_ENGELWORTEL	Engelwortel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	999	Niet nader omschreven gewas - kleine landbouwer	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_VROEGE	1	0	0	0	0	0
2023	4111	Winterkoolzaad	MON_KOOLZAAD_WINTER	Winterkoolzaad	MON_TYPE_BOUWLAND	bouwland	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	4112	Winterraapzaad	MON_RAAPACHTIGEN_WINTER	Winterraapachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	4121	Zomerkoolzaad	MON_KOOLZAAD	Koolzaad	MON_TYPE_BOUWLAND	bouwland	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	4122	Zomerraapzaad	MON_RAAPACHTIGEN	Raapachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	6031	Zaaizaad wintertarwe of triticale	MON_TARWE_WINTER	Wintertarwe	MON_TYPE_BOUWLAND	bouwland	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	6041	Zaaizaad wintervlas	MON_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Andere subsidiabele gewassen akkerbouw - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8409	Pastinaak - industrie	MON_PASTINAAK	Pastinaak	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8410	Stamslabonen/sperziebonen - industrie	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8411	Snijbonen - industrie	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8412	Flageolets (voor de boon) - industrie	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8456	Butternutpompoenen - industrie	MON_MUSKAATPOMPOENEN	Muskaatpompoenen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8511	Asperges - industrie	MON_ASPERGES	MON_ASPERGES	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	1	0	0	1	0
2023	8512	Spruitkool - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8513	Sjalotten - industrie	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8514	Ajuinen (niet-vroege) - industrie	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8515	Witloof (forcerie) - industrie	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8517	Rabarber - industrie	MON_RABARBER	MON_RABARBER	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	8518	Kropsla - industrie	MON_SLA	Sla	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8519	Spinazie - industrie	MON_SPINAZIE	Spinazie	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8523	Bloemkool - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8524	Boerenkool - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8525	Broccoli - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8526	Chinese kool - industrie	MON_RAAPACHTIGEN	Raapachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8527	Rode kool - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8528	Koolraap - industrie	MON_KOOLRAAPACHTIGEN	Koolraapachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8529	Koolrabi - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8530	Raap - industrie	MON_RAAPACHTIGEN	Raapachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8531	Radijs - industrie	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8532	Rode biet - industrie	MON_BIETEN	Bieten	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8533	Schorseneer - industrie	MON_SCHORSENEREN	Schorseneren	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8534	(Knol)venkel - industrie	MON_(KNOL)VENKEL	(Knol)venkel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8535	Wortel (niet-vroege) (consumptie) - industrie	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8537	Andijvie - industrie	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8538	Prei - industrie	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8539	Bladselder - industrie	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8540	Witte kool - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8541	Courgettes - industrie	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8542	Veldsla - industrie	MON_VELDSLA	Veldsla	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8543	Knolselder - industrie	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8544	Ijsbergsla - industrie	MON_SLA	Sla	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8545	Raketsla - Rucola - industrie	MON_RUCOLA	Rucola	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8546	Savooikool - industrie	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8548	Groene selder - industrie	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8550	Rammenas - industrie	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8551	Bleekselder - industrie	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8552	Tomaten - industrie	MON_TOMATEN	Tomaten	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8553	Paprika - industrie	MON_PAPRIKAS	Paprikas	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8554	Komkommers - industrie	MON_KOMKOMMERS	Komkommers	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8555	Aubergines - industrie	MON_AUBERGINES	Aubergines	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8556	Pompoenen - industrie	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8557	Andere alternatieve slasoorten - industrie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8559	Andere groenten - industrie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8563	Ajuinen (vroege) - industrie	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8564	Wortel (vroege) (consumptie) - industrie	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	8581	Andere meerjarige kruiden - vers	MON_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Andere subsidiabele gewassen akkerbouw - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	8586	Artisjok - industrie	MON_ARTISJOKKEN	Artisjokken	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	1	1	0
2023	8620	Andere kolen - industrie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	8910	Bebossing loofbomen-ecologisch	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	8911	Bebossing loofbomen-economisch	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	8912	Bebossing naaldbomen	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	8915	Bebossing populieren	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9201	Hazelnoten	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9202	Walnoten	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9409	Pastinaak - vers	MON_PASTINAAK	Pastinaak	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9410	Stamslabonen/sperziebonen - vers	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9412	Flageolets (voor de boon) - vers	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9456	Butternutpompoenen - vers	MON_MUSKAATPOMPOENEN	Muskaatpompoenen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9511	Asperges - vers	MON_ASPERGES	MON_ASPERGES	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	moeilijk zonder klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	1	0	0	1	0
2023	9512	Spruitkool - vers	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9513	Sjalotten - vers	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9514	Ajuinen (niet vroege) - vers	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9515	Witloof (forcerie) - vers	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9516	Aardbeien	MON_AARDBEIEN	Aardbeien	MON_TYPE_BOUWLAND	bouwland	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
